text,actual_sentiment,predicted_sentiment,confidence,correct_prediction,prob_negative,prob_neutral,prob_positive
i was starving and needed coffee desperately when i stopped by this location it was a cold day outside so needless to say all the indoor seating was taken the barista was very friendly and was quick about getting my coffee started my spinach wrap was a different story it seemed to take awhile and when they said it was ready it was a breakfast sandwich apparently another customer had taken my wrap the barista apologized and started another wrap for me they served it as soon as it was ready which meant it was super hot the taste was good though not my favorite starbucks location but not bad,neutral,positive,0.8028844822891062,False,0.1131370285793233,0.0839784891315704,0.8028844822891062
this location usually has an extremely long line but thanks to being early wait time was relatively short all the folks behind the counter were friendly and energetic but they don t have any breakfast sandwiches,neutral,positive,0.4348984103934142,False,0.2345552093033318,0.3305463803032539,0.4348984103934142
this was a typical starbucks service was prompt staff was pleasant,neutral,positive,0.6909524058571902,False,0.0502078360106547,0.258839758132155,0.6909524058571902
knowledgeable barristas who don t hesitate to give you good service its what you really are paying for at starbucks not the coffee they are always busy but being so close to the movies and off the highway has that effect,neutral,positive,0.565708809081109,False,0.1733267230183034,0.2609644679005876,0.565708809081109
close to the freeway good for travelers good promt service nice drinks like any starbucks mostly close to the freeway,neutral,positive,0.7210034023212686,False,0.0811419204919536,0.1978546771867778,0.7210034023212686
not my favorite usf area starbucks but convenient on my way to work parking is often an issue and many times when i visit the baristas are cleaning or vacuuming or conducting other loud tasks not an ideal location to sit and chat though the seating is plentiful and diverse a couple big comfy chairs a high top a long bar that regulars sit at to chat with the baristas my last visits have been okay one was for a frappuccino that took far too long to make between the baristas working and no one in front of me the guys after me got their drinks before me and they were quite chummy with them meanwhile i m standing there awkwardly waiting the girl doing the register was new and took awhile to ring me up but it was fine last night i wanted a passion tea lemonade and was told they were out of lemonade i was recommended to try a passion tea apple juice and reluctantly agreed then the computer froze up for a minute and i was given it on the house bonus i ll take some free starbucks though i admit i did want the stars on my card lol this one is much less crowded than fowler and not much further from usf i also wish this was drive through or there was some drive through on my way to usf but this one is pretty good fowler is my favorite for the friendliness and speed but this one is good too,neutral,positive,0.841956810187737,False,0.0458937392171121,0.1121494505951508,0.841956810187737
this place is easy to get to in center city the staffs are friendly and drinks are well made i was able to get in and out quickly not bad,neutral,positive,0.8271639054782641,False,0.0610038919727797,0.111832202548956,0.8271639054782641
starbucks is not really something a challenge in terms of food you know what you re going to get customer service however is very important i ve been coming to the egg harbor greentree starbucks for years as a regular i can say that the staff here is extremely friendly and helpful one issue you may have depends on the time of the day at some points high school lets out and this place can be as loud as a school cafeteria other times several parents decided that this starbucks is a good place to bring their children being in washington township they have the my kid does no wrong attitude and often the parents will allow their infants to cry or their younger children to run around as if this were a daycare it does affect the experience of a nice place to relax with a tasty beverage the service gets a star rating the crowd sometimes kills it though,neutral,positive,0.6960002301113105,False,0.1780140059233358,0.1259857639653536,0.6960002301113105
my once a month place while waiting for my wife s meeting to end always busy a bit noisy but if i xan sit in the comfy chair im happy friendly baristas,neutral,positive,0.9022472097548536,False,0.030019030680565,0.0677337595645814,0.9022472097548536
this review regards this location not the amazing food and drinks this starbucks is a local hangout for high schools like baldwin and shipley i think that everyone agrees that their parking lot is atrocious it is impossible to find parking especially in the morning it is always hard to sit down and some on the seating in the left side of the starbucks is really weird there are two big tables that are simply awkward some of the baristas there is super friendly but it isn t rare that i get a non attentive barista,neutral,positive,0.7288978708691103,False,0.0241432803241833,0.2469588488067063,0.7288978708691103
always good service need plant based food options all locations i have noticed much better snacks,neutral,positive,0.4215552258797436,False,0.2418035990235524,0.3366411750967039,0.4215552258797436
i just love having a bit of heaven in a cup on my way to work in the morning such a treat this location is brightly lit clean and roomy everyone we ve met there has been friendly and helpful the store is gearing up for christmas and have added some pretty nice shiny bits free wi fi nice location and great company while enjoying my hot beverage what more can i ask,neutral,positive,0.9752478704823198,False,0.003936321350748,0.020815808166932,0.9752478704823198
this starbucks was ok small cramped and people lounge everywhere so there was no where to sit the staff seemed gossipy and distracted not my favorite one i will stop here on an as needed basis,neutral,positive,0.5905393265679288,False,0.0839347414203684,0.3255259320117026,0.5905393265679288
parking is a challenge because it s so busy outlets to work off of are not easily accessible like at other locations i don t think i ll be back here anytime soon i don t like the layout here havertown is so much better in that regard,neutral,positive,0.3595157267313729,False,0.2984243834817219,0.3420598897869052,0.3595157267313729
i have to comment on the drive thru service folks i continue to have the unfortunate pleasure of being served by ladies who seem to dislike working at starbucks never been to a starbucks where customer service was just disappointing and boring i might as well been served at a dmv many of us enjoy the idea of ordering from starbucks and having us a fancy drink being served by a friendly upbeat employee i continue to be robbed of such experience please switch out the drive thru ladies,neutral,positive,0.6642565075597526,False,0.2417125906123277,0.0940309018279197,0.6642565075597526
very large plenty of study space friendly attentive staff very very very cold staff said they have no control over the heat everyone had their winter coats on i had to leave it was so cold,neutral,positive,0.7000986514670047,False,0.1159454016263973,0.1839559469065979,0.7000986514670047
this is a review for the charbucks next to the wyndham garden inn on route in exton this starbucks is walk able from there and literally saved me throughout the weekend of a conference where i was forced to stay at the wymdham i came here for breakfast got some decent coffee and a breakfast sandwich which beat the heck out of the pre packaged grab go garbage that the hotel was offering i alsostopped in around pm during a break in the conference and got a much needed macchiatto sp thank you fourbucks,neutral,positive,0.4087760182618496,False,0.3441296043103584,0.2470943774277919,0.4087760182618496
i like this starbucks as others have said it s true some of the barista s can be slightly slow moving i ve been here about x s only though so i may not be completely right about that i think i ve ordered frappacinnos only which i always thought were well made there s a parking lot that s a nice thing as street parking is metered off topic there s a ups zesto pizza in this retail fixture i ve been to the pizzeria only once but really liked it got slices nice portion sizes so much took third one home,neutral,positive,0.6444338455640468,False,0.1312158507481629,0.2243503036877903,0.6444338455640468
right on main street in new hope nice outside seating although your view is of the intersection quick service with a smile and the typical starbucks quality no parking at the store since it on main street so don t think you are going to just pull into the parking lot and run in,neutral,positive,0.615049058641348,False,0.0406826075075669,0.344268333851085,0.615049058641348
great customer service on every visit the employees ate always so chipper they make my visit thru the drive thru great,neutral,positive,0.9456772206779588,False,0.0411074424683494,0.0132153368536915,0.9456772206779588
i always go to this starbucks before work and love the drive through option and the sleek look however getting in and out of there is insane gulf to bay is one of the busiest highways without having a light it makes it far more difficult i hope the move works out for them but i will not be going to this one before work anymore,neutral,positive,0.6934319972482549,False,0.2294339320149033,0.0771340707368417,0.6934319972482549
very friendly staff and apologetic seems that in the mornings they are always out of the sandwich i want the biggest issue i have though is the lack of speed i can place a mobile order and minutes later walk in and it s still not ready only once in the last month has it actually been waiting for me i m not sure why it s so slow all the time there always seems to be plenty of staff working regardless the staff is super friendly i just wish things could be faster,neutral,positive,0.7065007506650612,False,0.1104967876159587,0.18300246171898,0.7065007506650612
smaller starbucks in the olde city section of philly can get cramped when busy seating is at a premium typical food and drinks here service is the usual efficient folks kids that work at these places never any issues parking of course is tough in this area does the job for starbucks fans that live and work in the area and want a drink or bite to go but if you are looking for place to bring your laptop and sip your latte slowly there are better starbucks to be found,neutral,positive,0.708772166299685,False,0.0592264462341905,0.2320013874661244,0.708772166299685
typical starbucks nice location and nice enough staff drinks are overpriced so i don t come here often but i love the passion fruit lemonade,neutral,positive,0.7055893412738844,False,0.0781152933604103,0.2162953653657052,0.7055893412738844
recently renovated the pros more modern looking there s more fridge space to offer more non coffee items the baristas are still the same ones pre renovation there s outdoor seating now the cons power outlets eliminated all except for the new furniture seems to be intentionally less comfortable to keep people from hanging out for a long amount of time they still make the beverages in a quality way but sadly it is no longer the coffee shop that s designed to be a place for casual conversation,neutral,positive,0.4717355940642569,False,0.2306748183913008,0.2975895875444422,0.4717355940642569
this is a pretty good sbux long but swiftly moving line accurate order fulfillment ample condiment station plenty of comfy shmumfy leather armchairs footrests and power outlets what more could you ask for maybe a lil of that free sbux wi fi but no its in the usf library and guess what you need a visitor code oh well everything else is great,neutral,positive,0.7142311225565777,False,0.1355144560832765,0.1502544213601457,0.7142311225565777
oh you know your run of the mill starbucks the bathrooms were clean this starbucks seems much larger than other locations there is plenty of seating as well as outdoor seating the staff was friendly but the drinks do take quite a while not sure if i will be back to this starbucks it s in the most convenient location to get in and out,neutral,positive,0.8187184811643217,False,0.0275440753770079,0.1537374434586703,0.8187184811643217
i really wish this starbucks was bigger it s such a nice place to study but it gets so crowded however it does have good working wifi,neutral,positive,0.5076536985757661,False,0.0354784137464788,0.456867887677755,0.5076536985757661
ok as far as starbucks go would love a little more friendly vibe but haven t seen that from here ever not saying it s unfriendly just blah varied crowd if you want to people watch i mean it is downtown clearwater after all,neutral,positive,0.6677252061188227,False,0.1095788058914798,0.2226959879896974,0.6677252061188227
love starbucks but this location is always busy am and i m th in the carline to order sometimes they bring out a barista to take orders and speed up the process but that is inconsistent in my experience the service is always friendly but the cashiers inside and at the drive through do not seem to have the urgency you d expect for somewhere that gets this much traffic,neutral,positive,0.6535068358978114,False,0.0913007162814845,0.255192447820704,0.6535068358978114
starbucks is always good i love the oatmeal and passion tango ice tea my boyfriend had a coffee frap he liked very much the only reason i m giving stars to this starbucks is because i looked all over for a recycling bin to recycle my cups etc and it was no where to be found there was a whole story on the wall about how starbucks is trying to be green etc but there was no recycling bin they definitely need a recycling bin and a compost bin then they will get five stars,neutral,positive,0.6318733515170903,False,0.2371948583987122,0.1309317900841975,0.6318733515170903
back to being a starbucks gal i was going to dunkin off missouri the evening service is terrible the moral energy here is consistent my only thing is the amount of espresso they give in a single shot is extremely minute not even a full shot but i d rather come here where the service is great,neutral,positive,0.4878668855488192,False,0.4494503299641408,0.0626827844870399,0.4878668855488192
no drive thru small location mediocre staff they seem less friendly than other stores not because they are snobby they re just clueless i guess starbucks is becoming the job of this decade as compared to mcdonalds of the s lol it s not exactly a happy store not the starbucks culture,neutral,positive,0.6363272799722962,False,0.1307647580499173,0.2329079619777863,0.6363272799722962
i enjoy starbucks and this location it s right in the middle of town and you can sit outside and enjoy your coffee and the weather my only complaint is the long wait and it s a bit dirty the tables and chairs always have some kind of spill marks and crumbs and the bathrooms are just filthy i m sure if they fixed those things up it would be much more appealing getting my grande white chocolate mocha now,neutral,positive,0.4978159861035518,False,0.2687751981974249,0.2334088156990233,0.4978159861035518
it s a starbux so its the usual good quality coffee consistent i m here in the evening it s not crowded but steadily busy no waiting had a cranberry bliss bar that didn t seem to be quite as good i remembered not sure if it s my memory or it just wasn t as good but hey i like starbux this one is as good as others but no special hi how are ya s,neutral,positive,0.640115080293988,False,0.0449616476906931,0.3149232720153189,0.640115080293988
the remodel is awful sterile and not friendly or inviting for hanging out most likely this is by design by someone to drive more traffic through and discourage long stays coffee is still good but the food is pre packaged and meh at best so for over all id rate sb my fav for coffee but they ruined a good thing with the remodel,neutral,positive,0.5946696266014695,False,0.1161062116872903,0.2892241617112402,0.5946696266014695
i love my coffee but they were really sloooooooow i miss the old staff they had,neutral,positive,0.5952087224631486,False,0.1807345034168511,0.2240567741200003,0.5952087224631486
this starbucks is in a cute little part of webster groves next to gazebo park where events and farmers markets are held in summer it s just like any other starbucks but this is right next to my work so i go there all the time usually around pm when i hit the afternoon slump the staff are friendly and always prompt with my order and they rarely mess it up my go to drinks are the white chocolate mocha with non fat milk and no whipped cream as well as the java chip frappacino skinny and without whipped cream the clientele at this location are a mixture of business people hippies young teens nerinx hall an all girls high school is just around the corner university students webster university is within walking distance artists entrepreneurs and stay at home moms you really get a mixed bag here i typically don t sit and stay to drink my lattes but when i have in the past the furniture is comfy with a variety of seating choices for individuals or small groups and the place is kept clean and orderly it doesn t wow my pants off but it maintains the high standard of starbucks that i expect a solid standby,neutral,positive,0.6660234989864093,False,0.0764233996997136,0.257553101313877,0.6660234989864093
good experience maybe it s me i just don t get the hype of starbucks at all i had a gift card for starbucks i thought it had and change turns out it was eight two cents my husband ordered the white mocha drink and enjoyed it i got the sweet cream cold brew very good my daughter has educated me on many things starbucks lol so relieved to see gender neutral bathrooms insert sarcasm here apparently this is a big deal in the yelp check in world the starbucks is comfy and relaxing and we sat in the cozy leather chairs i don t know i always feel so out of place in these kinds of coffee places i m usually super basic black coffee no cream no sugar can i be any more boring i think back to an episode of curb your enthusiasm when larry david went to a place like this and has no idea about the menu his order was just give me a vanilla bullshit drink that s what i ve always got in my mind when i go to these kind of snobby coffee bars lol,neutral,positive,0.4564093863389181,False,0.3068092660865418,0.2367813475745401,0.4564093863389181
hello it s starbucks what else do you need to know this one does have more space than the average and a nice outdoor seating patio otherwise order your normal caramel nowhip crapuccino and enjoy,neutral,positive,0.4693331622307163,False,0.0750409376598577,0.4556259001094258,0.4693331622307163
i wanted to start by saying the hours here on yelp are not correct i m not certain what the hours are but i came through passed by multiple times between am on my way into work and it wasn t open i was able to get breakfast here one morning but that was after am the line moved very quickly but their menu is severely limited i had to settle on my rd breakfast option because they were out of the other i got the feta wrap but it was still frozen cold in the middle which sucked the good thing is my iced chai latte was very good but took awhile to get made would be open to return next time i m in town,neutral,positive,0.4172280292276295,False,0.3310015255638621,0.2517704452085084,0.4172280292276295
it s starbucks so i can t say much i enjoy a latte now and again but of course it s pricey this particular location can get really congested staff is okay they don t quite have the friendliness of most starbucks baristas i ve encountered i wouldn t recommend coming during peak times or if you re in a hurry,neutral,positive,0.5508287587024121,False,0.1941206420487129,0.2550505992488749,0.5508287587024121
it s totally a starbucks it s starbucks y with accents of starbucks in a starbucks theme and obvious starbucks influences i wish they had more comfy chairs not super tall tables but that s nitpicking it exactly lives up to expectations you didn t need a review to know what it was like you re going anyway,neutral,positive,0.6400524095958885,False,0.1893071272639063,0.1706404631402051,0.6400524095958885
this sbux is sickkkkkkk why i love this sbux the crowd its filled with whites and asians thats right i said it b tches its clean most likely due to crowd outside patio is big workers arent afraid to say hi or be friendly shitter was clean hmmm i cant think of more parking can be challenging and i saw a cpl bums when i was there bums dont bother me too much until they are near and start talking as for the products its starrbucks korean words sul tang sugar coppee coffee cha tea yuja girl,neutral,positive,0.6937331245732039,False,0.177290037913597,0.128976837513199,0.6937331245732039
stars mostly only for shock value let me preface this by saying that i am not a fan of starbucks i think their coffee is over caffeinated and often burnt their espresso drinks lame at best and everything over priced in fact when i am trying to decide on a cafe to go to starbucks doesn t even make it to the list of options however i must admit that starbucks is extremely convenient they are everywhere and they are open late so when i needed to find a place to study late tonight i decided to go to the green hills starbucks for the first time in maybe years so i walked in tonight with my friend and i couldn t stop my jaw from dropping over and over again and the exclamation wow from coming out of my mouth why because the place has gotten an extreme makeover it s probably to do with the whole new starbucks branding marketing goals but anyway all of the furniture has been replaced with wooden counterparts and comfy couches it has an entirely different feel less commercial and more local and authentic the gigantic study table with electrical outlets has been replaced by benches on the wall bar stools and any other kind of seating you can imagine and the outlets are now impossible to find because they have been painted the same exact brown as the wall which led me to create an extremely awkward situation as i walked around the entire border of the room looking for a plug for my dying laptop despite an inspiring renovation of the entire atmosphere of the place obviously the quality of the drinks has not improved astonished by the new look i inquired the barista about when they redid the place to which she replied last year in february embarrassed i chuckled took my drink and slowly walked away clearly i am behind the times anyway great new feel and atmosphere this one is much more social for starbucks even though the drinks haven t changed so if you must resort to going to starbucks this is the one i would recommend,neutral,positive,0.4312184029037679,False,0.3661032882594103,0.2026783088368217,0.4312184029037679
