text,actual_sentiment,predicted_sentiment,confidence,correct_prediction,prob_negative,prob_neutral,prob_positive
this is open for a while now and one thing they need to work on is maintaining the condiments counter i m there often and almost always its out of supplies i m also somewhat disappointed that they don t fill the coffee to the top why should i get cup of coffee happened too many times to not say anything about,neutral,negative,0.8465491072447838,False,0.8465491072447838,0.121026009474093,0.0324248832811231
since i came twice this week i ll write about both experiences earlier i ordered via drive thru the lines are usually long at this location today was lite in comparison even with a lite line their drive thru service can be a bit slow but that could be perspective since we expect things almost instantly in a drive thru line i ordered my iced doppio as usual and it was made perfectly with all of my little additions if you order banana nut loaf ask them to warm it up it will change your world today i ordered an iced doppio and it didn t turn out as expected so they actually have on the menu an iced doppio that comes grande and i think there are things added in it that i m not too fond of so if you want a double espresso just ask for a double espresso i ll have to remember that next time other than that my bacon gouda egg sandwich was great the only negative experience this trip was coming inside the store this time and with only people in front of me it still took while before i was able to order guess i ll have to use the app more to order from this store specifically,neutral,positive,0.413678308816341,False,0.3751419242732029,0.211179766910456,0.413678308816341
not bad not superb just starbucks i love that there s a drive thru but the location is off of the street so it s kind of hard to get here yesterday morning the lid of my frappuccino was not properly applied to the cup so it created a whole mess after i pulled off not cool baristas not cool but i ve been here several times before then and had no problem,neutral,positive,0.6020560471435674,False,0.2777808415253311,0.1201631113311013,0.6020560471435674
this is the fivebucks in the lobby of the big marriott in center city and it gets busy and crowded and messy at the sugar creamer station and attracts a few vagrants who are quickly ushered away from tourist eyes meanwhile i needed a latte and i latte i obtained what a rush try not to come here from am on a weekday mob scene,neutral,positive,0.5352212316042223,False,0.2386431386665957,0.2261356297291819,0.5352212316042223
i have to update my review based on the experience i had on a double star thursday obviously it was a busy morning which is why i placed my order with the mobile app i arrived minutes after the eta i was provided there were at least baristas running around i stood right in front of the mobile order plastic window protector for about minutes without being acknowledged by anyone then another lady came around me and one barista finally came over to ask her first if she s been helped i highly doubt you didn t see my broad shoulders in my large black hoodie sis i just don t know what it is sometimes this location provides outstanding service and then other times you get barely mediocre service at least my eggnogg latte and roasted ham and swiss sandwhich tasted good i asked for shots of espresso in my eggnogg latte but it didn t taste extra charged like i was hoping,neutral,negative,0.6928408490076142,False,0.6928408490076142,0.1656971988036363,0.1414619521887494
this starbucks has probably one of the rudest barista s ever slamming the oven throwing our food down i get that it s early but if you hate your job change it three stars because the coffee is good,neutral,negative,0.5585979348194324,False,0.5585979348194324,0.1761147154795622,0.2652873497010054
this is an average starbucks near the entrance to terminal a and the baggage claim area i have been a couple times while waiting on delayed luggage my order has always been correct so no complaints there there are a few nice chairs to lounge in while burning time,neutral,positive,0.5885944111821271,False,0.1467458685822099,0.2646597202356628,0.5885944111821271
its an average starbucks location i think the best quality is the amount of outlets along the glass wall maybe i m spoiled but the staff at the location closer to my house is really friendly the peeps here not so much not that they are rude or anything just not friendly the wifi kicks me out about every minutes which is annoying they ve recently rearranged the seating area to allow for more space but it feels pretty cramped now they do have a large outdoor patio area which i think is awesome weather permitting,neutral,positive,0.820474313697216,False,0.0353797892351167,0.1441458970676671,0.820474313697216
i was starving and needed coffee desperately when i stopped by this location it was a cold day outside so needless to say all the indoor seating was taken the barista was very friendly and was quick about getting my coffee started my spinach wrap was a different story it seemed to take awhile and when they said it was ready it was a breakfast sandwich apparently another customer had taken my wrap the barista apologized and started another wrap for me they served it as soon as it was ready which meant it was super hot the taste was good though not my favorite starbucks location but not bad,neutral,positive,0.8028844822891062,False,0.1131370285793233,0.0839784891315704,0.8028844822891062
more than half of the people here were waiting for their coffee i put in a mobile order and my breakfast sandwhiches were done by the time i arrived however my brewed coffee and green tea took a total of minutes exactly they re down to one espresso machine today but it seemed like there were plenty of staff one person was being trained maybe have someone pour drip coffee and make tea otherwise place seems nice plenty of seating and not too loud,neutral,negative,0.718001917055118,False,0.718001917055118,0.1126810710228564,0.1693170119220255
this location usually has an extremely long line but thanks to being early wait time was relatively short all the folks behind the counter were friendly and energetic but they don t have any breakfast sandwiches,neutral,positive,0.4348984103934142,False,0.2345552093033318,0.3305463803032539,0.4348984103934142
we will start with the good this particular starbucks is located just off of i and is open hours a day after that though it kind of heads downhill when we stopped in it was late afternoon and nobody else was in there for whatever reason it still took way too long to make a few simple drinks another reason for the low rating there is no place to really hang out here as there is with just about every starbucks no chairs or couches the place is purely built for you to go in and out and that is all overall just not the starbucks experience i am used to getting,neutral,negative,0.3822356127678061,False,0.3822356127678061,0.2878497157673786,0.3299146714648152
i happen to spend a lot of time and money at this starbucks every time i go i am amazed at how slow the drive thru line moves the lady baristas are ok but jay and guy put them to shame with their impressive customer service skills drinks are inconsistent but beggars can t be choosers,neutral,negative,0.7990678626995777,False,0.7990678626995777,0.1105505589029805,0.0903815783974417
i come here all the time most of the time the staff is on point a few times ive had one particular young lady at the drive thru who just doesn t understand coffee money or customer service tonight in particular i ordered a dirty chai with an extra shot and she told me i was ordering a made up drink ummmm no that s a very common drink served at most coffee shops it s literally on their menu when she went to hand me the drink she just shoved her arm in my car and didn t say a word just hoped i saw her it s very weird and she needs training everyone else is great just not her,neutral,negative,0.8458255184826932,False,0.8458255184826932,0.121841433400996,0.0323330481163107
this was a typical starbucks service was prompt staff was pleasant,neutral,positive,0.6909524058571902,False,0.0502078360106547,0.258839758132155,0.6909524058571902
knowledgeable barristas who don t hesitate to give you good service its what you really are paying for at starbucks not the coffee they are always busy but being so close to the movies and off the highway has that effect,neutral,positive,0.565708809081109,False,0.1733267230183034,0.2609644679005876,0.565708809081109
you take time to write a review if is really good or the opposite i like this location nothing really that can be criticized other then long lines every time but i like the crowd the outside patio is great but i only give stars because every time i go they misunderstand my order now i learned to read what they write on my cup misspelling my name is fun but me repeating a few time coconut milk please is embarrassing if i see they put my drink in dairy blender i know they got wrong and i ask again some are funny and chat with you make a nice comment but yesterday both girls the one that took order and one made my drink forced me write the review this morning she took a long time to make this mocha frap with coconut milk chat with her coworker that was carrying buckets of ice making jokes between the two got distracted with so many other moves around meantime started like few other drinks literally i saw my drink waiting at every step to get to the next it was in blender for like over minutes because she served a few other drinks she even took time to rinse the blender cup and top before she got a top for my drink to serve it my drink got to me very watery because it was melting already and not much flavor i don t think i had all ingredients in it but i had to run otherwise i would have told them to remake it did not risk it for another long wait what can i say i will go there again because the nice location and very convenient to enjoy a sunny morning,neutral,negative,0.4708320176857873,False,0.4708320176857873,0.309909695351188,0.2192582869630245
a starbucks is a starbucks is a starbucks and this one is a starbucks that doesn t say much but simultaneously says it all i m a purist with my coffee and always just order coffee no frills there should be a separate line for people like me who order they turn and fill a cup and we are gone i don t even need to go to the separate counter to pick up but i digress this was coffee and it was good,neutral,negative,0.4253489840442193,False,0.4253489840442193,0.3819565163228921,0.1926944996328884
close to the freeway good for travelers good promt service nice drinks like any starbucks mostly close to the freeway,neutral,positive,0.7210034023212686,False,0.0811419204919536,0.1978546771867778,0.7210034023212686
not my favorite usf area starbucks but convenient on my way to work parking is often an issue and many times when i visit the baristas are cleaning or vacuuming or conducting other loud tasks not an ideal location to sit and chat though the seating is plentiful and diverse a couple big comfy chairs a high top a long bar that regulars sit at to chat with the baristas my last visits have been okay one was for a frappuccino that took far too long to make between the baristas working and no one in front of me the guys after me got their drinks before me and they were quite chummy with them meanwhile i m standing there awkwardly waiting the girl doing the register was new and took awhile to ring me up but it was fine last night i wanted a passion tea lemonade and was told they were out of lemonade i was recommended to try a passion tea apple juice and reluctantly agreed then the computer froze up for a minute and i was given it on the house bonus i ll take some free starbucks though i admit i did want the stars on my card lol this one is much less crowded than fowler and not much further from usf i also wish this was drive through or there was some drive through on my way to usf but this one is pretty good fowler is my favorite for the friendliness and speed but this one is good too,neutral,positive,0.841956810187737,False,0.0458937392171121,0.1121494505951508,0.841956810187737
this place has the a c on freezer cold bring a sweater everything else seems normal,neutral,negative,0.4570282974533113,False,0.4570282974533113,0.1420916051501402,0.4008800973965485
this place is easy to get to in center city the staffs are friendly and drinks are well made i was able to get in and out quickly not bad,neutral,positive,0.8271639054782641,False,0.0610038919727797,0.111832202548956,0.8271639054782641
it s starbucks my default rating for fast food chains is stars and they didn t do anything special to rise above that they didn t do anything bad enough to lose a star either though i was seriously tempted to drop one for the lack of drive thru there is at least a parking lot though,neutral,negative,0.5086441034977603,False,0.5086441034977603,0.2848491014882611,0.2065067950139785
starbucks is not really something a challenge in terms of food you know what you re going to get customer service however is very important i ve been coming to the egg harbor greentree starbucks for years as a regular i can say that the staff here is extremely friendly and helpful one issue you may have depends on the time of the day at some points high school lets out and this place can be as loud as a school cafeteria other times several parents decided that this starbucks is a good place to bring their children being in washington township they have the my kid does no wrong attitude and often the parents will allow their infants to cry or their younger children to run around as if this were a daycare it does affect the experience of a nice place to relax with a tasty beverage the service gets a star rating the crowd sometimes kills it though,neutral,positive,0.6960002301113105,False,0.1780140059233358,0.1259857639653536,0.6960002301113105
my once a month place while waiting for my wife s meeting to end always busy a bit noisy but if i xan sit in the comfy chair im happy friendly baristas,neutral,positive,0.9022472097548536,False,0.030019030680565,0.0677337595645814,0.9022472097548536
this review regards this location not the amazing food and drinks this starbucks is a local hangout for high schools like baldwin and shipley i think that everyone agrees that their parking lot is atrocious it is impossible to find parking especially in the morning it is always hard to sit down and some on the seating in the left side of the starbucks is really weird there are two big tables that are simply awkward some of the baristas there is super friendly but it isn t rare that i get a non attentive barista,neutral,positive,0.7288978708691103,False,0.0241432803241833,0.2469588488067063,0.7288978708691103
the best thing about this starbucks is seeing the line of cars wrapped around the building as you walk inside to no line the worst part waiting because everyone working is handling all the requests from the drive thru other than that it s an average starbucks with the usual offerings,neutral,negative,0.4287329977803983,False,0.4287329977803983,0.2697972802527165,0.3014697219668852
always good service need plant based food options all locations i have noticed much better snacks,neutral,positive,0.4215552258797436,False,0.2418035990235524,0.3366411750967039,0.4215552258797436
i just love having a bit of heaven in a cup on my way to work in the morning such a treat this location is brightly lit clean and roomy everyone we ve met there has been friendly and helpful the store is gearing up for christmas and have added some pretty nice shiny bits free wi fi nice location and great company while enjoying my hot beverage what more can i ask,neutral,positive,0.9752478704823198,False,0.003936321350748,0.020815808166932,0.9752478704823198
this starbucks was ok small cramped and people lounge everywhere so there was no where to sit the staff seemed gossipy and distracted not my favorite one i will stop here on an as needed basis,neutral,positive,0.5905393265679288,False,0.0839347414203684,0.3255259320117026,0.5905393265679288
