text,actual_sentiment,predicted_sentiment,confidence,correct_prediction,prob_negative,prob_neutral/mixed,prob_positive,is_mixed
this is without a doubt my favorite starbucks it s brand new and is so nice the interior is beautiful they have high top tables with outlets attached you can sit or stand while working they also have tables against the wall that you can sit at they also have bigger comfy chairs in the corners by the windows this starbucks is pretty big and has so many places to sit the staff here is also really nice they area always so friendly and make our drinks really quickly i think that this starbucks is great for all kinds of people a great place for people who want to do work or study and great for people who are meeting up with friends this has quickly become my favorite place to study and do homework i highly suggest checking it out,positive,positive,0.975150942264965,True,0.0011472493217079534,0.023701808413327086,0.975150942264965,False
very convenient downtown moorestown location sometimes long line due to rich escalade moms buying all their kids lattes and macchiatos,positive,neutral/mixed,0.44906897917238453,False,0.29296292976577226,0.44906897917238453,0.25796809106184304,False
great location and easy to get into go at least times a week staff is very friendly and always remembers my favorite drink manager tiffany is friendly and always engaging seems like there are already regulars there and a great place to check your emails keep up the great work btw this is the stand alone store not the one in the target,positive,positive,0.9782601635618632,True,0.0034022981966741104,0.018337538241462756,0.9782601635618632,False
fits well and warm but it gets really itchy,neutral/mixed,neutral/mixed,0.7683057672077283,True,0.07649817183544862,0.7683057672077283,0.15519606095682317,False
this has been one of my favorite caf s since it was a hour store it s not open all night anymore but still a good cafe clean restrooms and strong wifi signal recently renovated in a retro design and the baristas wear vintage style hats and ties i always stop here when i m in the area,positive,positive,0.5901802529286775,True,0.1367669232202472,0.2730528238510754,0.5901802529286775,False
decent starbucks very small parking lot maybe spots behind it is a huge lake in the winter when it s frozen it turns into an ice rink kids and adults alike play hockey and twirl around from morning till sunset they all pile into starbucks to warm up after so it s always busy during the winter there s about tables chairs down one side of the store there are four leather club chairs by the front window which are a coveted spot across the front there s a counter top with some stools two big clean bathrooms in the back with baby changing stations the place was clean my particular barista couldn t have been nicer there s also additional seating out back overlooking the scenic lake for the warmer months the only thing missing is a fireplace the newtown location has one which makes it my favorite location but they closed today for weeks of renovations ahh now i have to get my caffeine fix someplace else till they reopen all in all this location is nice clean mobile service is quick,positive,positive,0.6350692479574894,True,0.15193519424977517,0.2129955577927354,0.6350692479574894,False
this is a review for the charbucks next to the wyndham garden inn on route in exton this starbucks is walk able from there and literally saved me throughout the weekend of a conference where i was forced to stay at the wymdham i came here for breakfast got some decent coffee and a breakfast sandwich which beat the heck out of the pre packaged grab go garbage that the hotel was offering i alsostopped in around pm during a break in the conference and got a much needed macchiatto sp thank you fourbucks,neutral/mixed,neutral/mixed,0.42401765812160785,True,0.21576990913605507,0.42401765812160785,0.36021243274233716,False
coffee is ok staff is great but it is consistently cold in here turn the heat on please,negative,neutral/mixed,0.4268717624020707,False,0.17839125250764665,0.4268717624020707,0.3947369850902827,False
no carmel or brown sugar syrup so they can t make the drink they re currently advertising huh also i can t scan my starbucks rewards to earn points because this location inside target is not setup for this capability not really sure why not and def disappointed the macchiato also tasted bitter the sugar helps to cut down on it but i could def taste it and it didn t go down smoothly like other ones that have been made for me the customer service was really good besides the shortage of syrups to not be able to make the original drink i wanted i won t be back i expect better for a coffee that costs no dining at this location because the chairs are still up on the table,negative,negative,0.4800794898598149,True,0.4800794898598149,0.3267171568309202,0.19320335330926494,False
it works ok for pain relief while wearing dentures but it's too thick it's so thick it's like putty and it moves when i put my dentures in it's not really a waste of money for me i'll use it even though it doesn't stay put,neutral/mixed,neutral/mixed,0.9781639865470046,True,0.014900269415860033,0.9781639865470046,0.006935744037135334,False
had a nice time here came here on a saturday morning to do some work on my laptop the staff were nice they were busy so it was a little loud in there but they did get my order in a timely manner i was not too thrilled about the seating arrangement it felt like you didn t really have your own spot but was not a big deal typical starbucks,positive,neutral/mixed,0.5799114230689827,False,0.01879591127349216,0.5799114230689827,0.4012926656575251,False
without question this is the slowest starbucks i have ever been to i have now been standing for minutes awaiting two drinks that i have already paid for given the expected holiday demand this location is extremely inefficient find another location,negative,negative,0.8698467718111075,True,0.8698467718111075,0.11724773647216195,0.012905491716730753,False
the baristas are kind my favorites are chase and david the staff are interesting characters and the crowd is varied and fun sometimes the line forms oddly because it s not yet redesigned the way i am used to from living on the other coast and since it gets quite a lot of traffic sometimes that means odd lines and disorganization sometimes my iced chai latt s arrive almost instantly though ask david for a grandr if you like iced espresso,neutral/mixed,positive,0.4764032349548291,False,0.14305345653646062,0.38054330850871043,0.4764032349548291,False
i am a huge starbucks customer and i have to say that this is my all time favorite starbucks location i ve gone to this starbucks location for probably four years now and have never been disappointed or had any issues with the service all of the employees are extremely kind and welcoming the space is always very clean and well kept there is plenty of space the service is superb joey who i am assuming is a manager does an amazing job of ensuring that the customers are taken care of and leave satisfied with their visit when i do come to this specific starbucks location i am usually there for multiple hours doing work and i find myself choosing to come to this specific location over any others even if it is minutes away while a starbucks is right next door to me just because i enjoy this location that much more i can definitely say that they are doing a wonderful job and that i feel extremely welcomed and valued as a customer of this location keep up the great service guys,positive,positive,0.9128751012160939,True,0.080446211097776,0.006678687686130094,0.9128751012160939,False
this location is living up to the starbucks standards for sure the only issue is the placement of the building you can t see it from the road so you can easily pass other than that two thumbs up,positive,positive,0.41302169289967555,True,0.37278724470047137,0.21419106239985303,0.41302169289967555,False
we buy a house over here off central and are thrilled because starbucks is hours and i literally use you hours and now you change that done will no longer be a a patron of this starbucks,negative,neutral/mixed,0.5383884853113377,False,0.31442919211529574,0.5383884853113377,0.1471823225733665,False
reno nv great service awesome baristas skinny vanilla latte one shot two shot and no no no sugar,positive,positive,0.9148307623773366,True,0.03205648363726765,0.05311275398539577,0.9148307623773366,False
pulled in quick for some coffee after driving hours and more hours to go from texas to cali the employees were very pleasant and fast that s why i chose starbucks over any other place they teach employees the quality of customers service and hire nothing but the best,positive,positive,0.7782035978745124,True,0.1537758973507349,0.06802050477475262,0.7782035978745124,False
filthy dirty we were there at am and it was disgustingly dirty then i had to go to the bathroom big mistake as i walked in something green dropped from the ceiling and stained my shirt at first i thought it was bird poop but then i realized it was the air freshener then i couldn t turn on the light i told the lady at the counter that the lights didn t work and she rudely said i know you should surely take the time to do to the other starbucks on state st,negative,negative,0.8473194175104615,True,0.8473194175104615,0.10870068581817045,0.04397989667136796,False
this is not my favorite starbucks but i have gone here several times i do not really think the drink quality for most drinks is as impressive as other location in tucson and may it is because they are busy so often i feel like there is never a clean table inside or out overall it is an average starbucks and it will be a place i go just due to the location,neutral/mixed,positive,0.6672546346954109,False,0.07378573645453966,0.25895962885004936,0.6672546346954109,False
very disappointed in this starbucks the service was good the drinks had very little flavor ordered a vanilla frap with a shot of expresso i ask if they put a shot in i think he was offended the next drink was a carmel frap with no whip same thing weak flavor and with whip my compliments to starbucks at th street they know how to make it,negative,negative,0.4211761957232922,True,0.4211761957232922,0.18964500845763704,0.3891787958190708,False
this location has reopened for business despite what yelp says on their site app just trying to get the word out as they were closed for a month starting during the pandemic i hope we can all return to a sense normalcy soon,positive,negative,0.6460374422210857,False,0.6460374422210857,0.2487715889897151,0.1051909687891992,False
very beautiful color would love to have used it but it was not enough hair for me i definitely thought that there would be enough with 5 bundles but they are not regular sized bundles you see in the hair store unfortunately i added a pic so you can determine if there is enough for your head before you buy would have loved to use it couldn't take it out of the package for further review because i need to return it,neutral/mixed,neutral/mixed,0.9921354086518255,True,0.0040058544306237846,0.9921354086518255,0.0038587369175507413,False
this place provides the standard starbucks high quality product served efficiently by pleasant barista staff i love the comfy outdoor couches weatherproof plastic of course that said i find the inside small and cramped with only high top seating except for a single lower table not welcoming atmosphere since the remodel necessitated by the closing of the bank branch with whom they shared a large lobby with confer station areas and work conference tables i go there on nice days and for drive through hate the interior,positive,positive,0.6636866164184486,True,0.035444175755251446,0.30086920782629983,0.6636866164184486,False
great drinks but the service here is so slow i have gone inside and through the drive thru and there s never any sense of urgency from the baristas i feel like they take their time and don t consider the customers they are serving it s just a bit frustrating when you re trying to get to work,negative,negative,0.4846392561260297,True,0.4846392561260297,0.4347606421796548,0.08060010169431542,False
a lot of seating cool upstairs spot for studying internet ing or south street people watching from the second floor i can sit here for days if i can find parking haha,positive,neutral/mixed,0.5097969337709525,False,0.12420448928527604,0.5097969337709525,0.36599857694377147,False
if you are wearing for a night out this will be great pretty color but not suitable for all day wear,neutral/mixed,neutral/mixed,0.9135431013346367,True,0.010725648558822217,0.9135431013346367,0.07573125010654108,False
this light cream has a lovely not too heavy scent and smooths onto my skin quite easily there is no draggy feeling as with heavier creams and that is both a plus and a negative while i like this for daytime because it doesn't feel greasy it does not feel hydrating enough for night time at least not for my old skin i like that this product is made in the usa and that it is cruelty free although cruelty free claims need to be taken with a grain of salt br br the pump bottle works well and keeps air out of the product but there is no over cap or anything so this is best left on the counter putting it in a travel bag could cause a mess br br although i like this for a day cream i can't find that it contains any sun protection so if you are going to spend any time in the sun you'll need a separate product br br this seems a good product but in my opinion it is not outstanding doesn't really differentiate itself from dozens of other products in all price ranges,neutral/mixed,neutral/mixed,0.9963554505989531,True,0.0018247203555200996,0.9963554505989531,0.0018198290455267829,False
this is one of my favorite starbucks locations the staff is always friendly and the facility is always very clean they always get my order correct i spend quite a bit of time here studying for classes and promotions,positive,positive,0.8841497504285833,True,0.020774405108432568,0.09507584446298403,0.8841497504285833,False
it s a starbux so its the usual good quality coffee consistent i m here in the evening it s not crowded but steadily busy no waiting had a cranberry bliss bar that didn t seem to be quite as good i remembered not sure if it s my memory or it just wasn t as good but hey i like starbux this one is as good as others but no special hi how are ya s,neutral/mixed,neutral/mixed,0.6116630715180417,True,0.02910240621607334,0.6116630715180417,0.3592345222658849,False
soooo this place have gotten even more busy lately than usual i understand they re in a prime location but dude it s a tad ridiculous in here i rarely go stand in line anymore as the lines are crazy but it s pretty bad when i now have to put my mobile order in on the train about stops before i get to suburban then have to walk there and my order still isn t ready staff still friendly as always and this is why they get the stars and not i m just not sure how they can get their efficiency up they tried moving mobile orders to up front but recently put it back to having to ask for it it was awesome when i was able to come in and grab my drink and leave without having to wait to grab their attention anyway i still come here since it s directly in my building and it s convenient but i do think they need to figure out a way to handle the extra customers,neutral/mixed,positive,0.5236371353375555,False,0.37898121813420144,0.0973816465282431,0.5236371353375555,False
the employees at this particular location are incredibly pleasant this is always my favorite starbucks to visit everyone is always in such a great mood kudos to them,positive,positive,0.8743789625165216,True,0.0653116520124984,0.06030938547098014,0.8743789625165216,False
went through the drive thru and ordered an iced macchiato when i got to the window i was handed a hot drink i am absolutely positive i asked for iced so they remade my drink which took forever and when i started to drink it it was like drinking water it was so gross i m pretty positive it was intentionally made crappy because they had to remake my drink,negative,negative,0.8433312352040113,True,0.8433312352040113,0.09330158935099121,0.0633671754449975,False
order was accurate and quick however the star war s soundtrack that they had going was so loud i could hear it through my headphones this is clearly not an isolated incident as there is a prior review that implied the music made it feel like a nightclub i was one of four working on things school work etc you know because it s a starbucks and usually it s a quiet environment with wifi where people can get work done however it took me four hours to get hours worth of work done you re paid to be there whereas we pay to be there so it may behoove you to be respectful of your patrons thanks,negative,positive,0.5936484973278541,False,0.31055233175202707,0.09579917092011885,0.5936484973278541,False
love this starbucks i think the manager i m not sure is always pleasant and makes sure customers and staff are wearing masks and he even wipes the door handles constantly and it gets super busy in there in the morning but service is always fast and pleasant,positive,positive,0.8920076900287539,True,0.04962312194518535,0.05836918802606069,0.8920076900287539,False
this is a great starbucks location with plenty of indoor and outdoor seating the new citrus green tea latte smells like a lemon drop and tastes like some lemon gummy is lost somewhere in the bottom of your cup it s not bad if you like that sort of thing they didn t skimp on the green tea it s got lots of great green tea flavor,positive,positive,0.5840028721045397,True,0.1247162932941186,0.2912808346013417,0.5840028721045397,False
great friendly staff and always good drinks and snacks my wife and i had a mocha this morning and i had an egg and sausage sandwich and my wife a chocolate croissant always great highly recommend,positive,positive,0.9441503926275554,True,0.007066007410578375,0.04878359996186621,0.9441503926275554,False
a little to tight to wear for long period of time,neutral/mixed,neutral/mixed,0.8580465025934413,True,0.05124073150007631,0.8580465025934413,0.09071276590648256,False
it was super busy i m here for a convention with my high school and it seemed like everyone in the hotel wanted something to drink the people were very friendly my drinks were out in no time and they were delicious i m a barista and i know how difficult it is in a rush would definitely go here again,positive,positive,0.7255923068759957,True,0.03836161838690666,0.2360460747370975,0.7255923068759957,False
ordered grande cafe americano and server poured me regular coffee from pre made bin guess i just should have ordered coffee and saved some,negative,negative,0.7249282146399588,True,0.7249282146399588,0.18328910754536254,0.09178267781467861,False
i recently ordered the la bella provinica coconut lime body care gift set however what i really wanted was the hand wash hand lotion caddy set in the coconut liime fragrance but it wasn't available therefore i chose the body care gift set i saw that the hand wash hand lotion were not in the care set and so i will be returning it please bring back the la bella provinica hand wash and hand lotion caddy and i will be happy with the french lavender fragrance i may even like this fragrance a little more just bring this set back please,neutral/mixed,neutral/mixed,0.8562046261924515,True,0.0800600156267408,0.8562046261924515,0.06373535818080751,False
this place is tiny i entered with a small compact stroller and it was difficult to maneuver around but it appeared clean and there was another room for patrons to sit the baristas were friendly and accommodating i asked for a grande to be split between kids cups and they had no problem doing so plus there was an extra bit in the grande cup that she gave to us as well thank you sidney yup totally ok with returning if i m in the area,positive,positive,0.6404437784819171,True,0.12358040001071019,0.23597582150737273,0.6404437784819171,False
i waited for twenty minutes at this starbucks for three drinks the workers had no sense of urgency i have never been more disappointed in a starbucks they spelled my name wrong waited an incredibly long time and they made my drink wrong i was too angry to ask to make my drink correctly because frankly i was worried it would take another twenty minutes i will for sure never come back to this location unless you wanna wait twenty minutes for a drink that s made incorrectly,negative,negative,0.9756775865031244,True,0.9756775865031244,0.018855245015756115,0.005467168481119335,False
visited this starbucks on veteran s day my best friend is a veteran and we thought we would go check their special for a free cup of coffee for veterans my friend went to order and asked about the veteran s day coffee a barista rudely said back to my friend um excuse me what are you even talking about there was a sign right in front of her about the special the barista then looks at the sign and says oh is today even veteran s day then asked for my friend s military id three individual times not a very nice way for my friend to spend her day disgusted by the way this barista treated my friend her name was tess refusing to come back to this location due to her behavior disgusted and ruined my friend s day,negative,negative,0.6537669750723666,True,0.6537669750723666,0.0668136315531482,0.27941939337448524,False
wow some of the most unengaged and self absorbed staff i ve ever seen at a starbucks in my life and that s been awhile they d rather play where am i going tonight than help someone looking for serious caffeine oh and that lack of attention shows in the bathroom facilities i mean beyond i ll tell you that my mochas were perfect though but i attribute that more to my suggestion of adding two mocha shots it almost made me wish they were automatons programmed to give a shit about the only customer in line waiting for someone to acknowledge them signed not all starbucks are the same,negative,negative,0.6986330901050088,True,0.6986330901050088,0.10070824009510355,0.20065866979988756,False
i have been going to this location for several years quality definitely down over last few months frequent out of stocks inside order delivery is a drawn out disjointed process today store had a dozen fruit flies in the cooler lots of regular flies in the store on a positive note employees seem courteous and friendly,negative,negative,0.5020965779995256,True,0.5020965779995256,0.13061027944257045,0.36729314255790396,False
while teatree oil and hemp each have a place in the edified and enlightened health practices of today i ve read and reread accompanying text and been unable to discover the purpose or best uses for which this roll on was designed additionally i had hoped that infusing the teatree oil with hemp might mitigate the distinctively strong smell of the teatree oil something that has always limited my use of teatree oil but that hope was unfulfilled and for olfactory purposes you should consider this strictly teatree oil consequently though i tried it i didn t feel as though it provided any specific benefit other than smelling like teatree oil if you consider that a benefit as a side note either my bottle was not properly sealed or there was a problem with packaging but approximately a quarter of my hemp infused teatree oil had leaked out during shopping and made for messy handling,neutral/mixed,neutral/mixed,0.9468346049297032,True,0.03495352279008929,0.9468346049297032,0.018211872280207663,False
this is a very good solvent with less alcohol smell which is good but so oily that's why i gave 3 stars the consistency is near to the dpg i wonder if it could be enhanced to be less oily,neutral/mixed,neutral/mixed,0.8435047050077653,True,0.0615958587802831,0.8435047050077653,0.09489943621195142,False
i am a permanent fixture in this starbucks my morning commute would be absolutely horrific if i did not stop here there is no drive thru here so i have no idea why there is a picture of one under this location the baristas here are excellent i come here so much that i don t even have to tell them what i want it s hilarious depending on the time you get here this location can have a line i came here on a saturday morning at am and actually left because they were so busy i felt violated like i own the place hahaahaha i come here all the time who are these strangers clogging up the place the service here is excellent but some days there is a long line most days i get in and out and there s no way to tell when you won t lose by coming here that s for sure,positive,positive,0.6437519964799341,True,0.2755724969919368,0.08067550652812912,0.6437519964799341,False
this is my go to starbucks when i have a lot of work to get done and need a good environment to work in compared to a couple other fishers starbucks locations this one is a little smaller in square feet but seating is more ample in my opinion i ve yet to have problems finding a spot to set up shop the staff is always super friendly and take the time to notice regulars i have never had a negative service experience at this location personally nor have seen anything negative with other patrons even considering i ve spent multiple days working in front of the counter for hours i m impressed coffee is coffee starbucks quality coffee across the board pro tip bring an extra layer if you get cold easily during the day and especially as the night goes on it can get pretty chilly inside which is nice on hot days,positive,positive,0.857420671150082,True,0.049627215412635754,0.09295211343728219,0.857420671150082,False
i am not starbucks prone preferring my coffee from either espresso art on university or coffee times on speedway but i cannot always get to the midtown area so this is where i end up sometimes i have had terrible experiences with starbucks in the past the coffee not the employees or the ambiance but the folks at this particular location know how to make an iced latte and the place is comfortable and likely because of its close proximity to pima community college and being that it is one of very few cafes on this side of town right off the interstate too it is often busy but it has a decent amount of seating even a few lounge chair sofas also nice floor to ceiling windows that are south facing make for a nice amount of natural light otherwise it s your standard starbucks they do sell little sandwiches and salads here the croissants are pretty good large and buttery as they should be the music is usually at a mellow volume and is starbucks typical jazz and neosoul lots of times and free wi fi that s always a strong draw,positive,positive,0.8273446310385896,True,0.0619189686461248,0.11073640031528564,0.8273446310385896,False
i was eager to receive this product since it is essentially the same as the sigma may but much more affordable however when i received the package i noticed right away there was some material stuck to the mat i tried picking it off with my nails soaking it in hot water wiping a cotton round soaked in rubbing alcohol and nothing removed whatever the white gray material is it s a little gross and i m concerned about using it to clean my brushes the smaller heart shaped silicone cleaner did not have anything stuck to it i tried the makeup sponge included in the product it picked up all my product but even soaked it did not blend product well it had a wicked strong chemical smell to it even though i had washed it first,neutral/mixed,neutral/mixed,0.9879151488839845,True,0.008591505479260004,0.9879151488839845,0.0034933456367553517,False
cream is nice but not as effective in developing waves and curls that i have used in past would not order again,neutral/mixed,neutral/mixed,0.789008453740115,True,0.1065214387904042,0.789008453740115,0.10447010746948084,False
located in the middle of the delaware plaza it s usually incredibly crowded nonstop still they re efficient at keeping the line of travelers moving i ordered my chai latte it was was it was,neutral/mixed,neutral/mixed,0.5129324108552513,True,0.08864787646722982,0.5129324108552513,0.3984197126775189,False
tends to flake off,neutral/mixed,neutral/mixed,0.7956427884355328,True,0.08739237561267502,0.7956427884355328,0.11696483595179212,False
i guess i was not as impressed with this as others were it seems very lightweight and fragile when first taking it out my immediate instinct was to twist or pull off the bottom blue water tank there is a strange little warning sticker on the back that rules against this instructions also say not to do this but then mention cleaning the filter that is in the tank that you cannot remove i didn't like the little translucent rubber cap covering the charging port it is not attached to the unit and is sure to get lost the rubber 34 o 34 ring on the tank fill door and the door itself seem poised to fall apart the unit does however function as it is intended the stream on the high setting is pretty powerful also good for getting the cat off the table the tank lasts about 30 seconds and there is water everywhere make sure you use warm water if you have sensitive teeth shooting cold water at you gum line can be pretty uncomfortable so i will probably use this till it breaks or looks too dirty to clean but i think for my next one i will try a waterpik brand,neutral/mixed,neutral/mixed,0.9492203241634045,True,0.029413064049124308,0.9492203241634045,0.021366611787471138,True
visited here on at pm jessica took our order i will cut this short and simply day that jessica was not only curt and short with us she was rude,negative,negative,0.8120957232432816,True,0.8120957232432816,0.13623826528371755,0.051666011473000935,False
i think it s hard to review chain restaurants like starbucks because they have so many company specific standards to meet that you really should have a similar experience there no matter what location you go to my visit to this location was exactly like any other starbucks i ve been to except for the wifi i was greeted when i walked in the baristas were friendly i got my drink quickly and i was very happy with my chai tea late however i planned on spending a couple hours at starbucks i had a lot of school work to do and i drove several miles from my house to come to this location but it totally wasn t worth the trip because the wifi was incredibly slow when i was watching my lectures they kept stopping and needing to buffer every minutes i ve never had this problem anywhere else the slow wifi was so annoying that i left early and went down the street to corner bakery cafe where i was able to watch my lectures without a single problem definitely won t be coming back to this starbucks to study again,negative,positive,0.5658902653210852,False,0.36015820567670676,0.073951529002208,0.5658902653210852,False
the heavy set lady with the dreads is very rude to customers and dirty she gave me a attitude because i asked what the bathroom code was i ll never go back here,negative,negative,0.959268549292487,True,0.959268549292487,0.03418304088455598,0.006548409822957096,False
super friendly staff don t really do starbucks too often but i will be sure to come back to this one ordered a venti passiontango iced tea with a bacon gouda egg sandwich everything was super yummy,positive,positive,0.7770050621248749,True,0.1560183061443574,0.06697663173076766,0.7770050621248749,False
my boyfriend and i stopped by this starbucks location on saturday evening it was pretty busy but we found a table near the door we could sit at i ordered a chamomille tea whie he ordered a passion tea lemonade we sat down and waited patiently for our drinks to arrive after over minutes of waiting i decided to go up to the barista counter to see if our drinks were there nothing so i walked back up to the girl who took our order and she said pointed at three paper bags with pastries in them and said my order was there i was confused but she was busy with a customer so i waited until she was done with the customer and asked her where our order was she snapped back that they d be waiting at the barista counter so i walked back to the counter again to make sure i didn t miss it and still nothing was there i was getting annoyed by now meanwhile both girls working the barista machine couldn t be bothered to even look up to see why i was walking back and forth looking frustrated i walked back to the girl at the register and told her our drinks were there nor were they called out she asked me what we ordered again rolled her eyes and yelled at another girl behind the counter to make the passion tea lemonade so i walked back to the barista side and waited for the drinks the passion tea lemonade wasn t even shaken like it was supposed to be all she did was pour the pre made mix from the carton over a glass of ice and roughly put it on the counter so i took it annoyed and brought it over to my boyfriend no sooner had i sat down that i heard the girl at the register call out that my chamomille tea was ready so i walked back again and shehad placed it on the higher ledge vs the lower one where the barista girls put them as i brought it down i ended up spilling the tea all over my hand since it was so high i was sooooo mad why did she put it up there in the first place i was able to finally put a lid on it and walk back to the table where my boyfriend immediately asked me what happened he felt so bad he used his cold iced drink to relieve the pain and throbbing from my hand this incidence was the second starbucks in the city i ve had horrible service from i am beyond done with this chain their sister chain teavana is way better in terms of customer service and product quality i will never visit this store again,negative,negative,0.9599900095579069,True,0.9599900095579069,0.018131055521406186,0.021878934920686884,False
the 34 mermaid 34 isn't very distinct but otherwise the bag is reasonably well made,neutral/mixed,neutral/mixed,0.8935456929614415,True,0.06531127803347497,0.8935456929614415,0.04114302900508355,False
the staff here is super chill it gets a little snug in here when it s busy which can be overwhelming but besides that i ve never had a problem i also like starbucks because they carry a few gluten free snacks like blueberry granola yum and some other things it s a little pricey but worth it every once in awhile,positive,positive,0.7904471227860687,True,0.015109203041663218,0.1944436741722681,0.7904471227860687,False
not accepting walking customers employees might be working only by the hour and don t care about company business,negative,negative,0.7922081620696568,True,0.7922081620696568,0.07148388731396825,0.13630795061637477,False
good set but case is difficult to open as it was a bit bent when we received it not worth the trouble to return,neutral/mixed,neutral/mixed,0.8800293981534373,True,0.06007552417084348,0.8800293981534373,0.05989507767571911,False
wasn't very impressed with this product had to reapply throughout the day to keep hair in place and seemed to apply unevenly for me,neutral/mixed,neutral/mixed,0.9593774407147297,True,0.026143906922544115,0.9593774407147297,0.014478652362726172,False
kudos to this starbucks for having a back bone some unpleasant woman named precious came in with some stupid looking man demanding that their drinks be remade however the drinks were not from that day starbucks apparently has a same day same store policy which the baristas rightly enforced when the baristas informed them of the policy they got very rude and demanding the guy that was with her dropped the f bomb and demanded to speak with a manager they almost became threatening these two were clearly scammers precious j and whoever that guy was i hope you both get trespassed and never come back bye,positive,negative,0.7931713562859911,False,0.7931713562859911,0.04192569406925012,0.16490294964475877,False
yum what a good starbucks they make good drinks and are friendly good seating and service,positive,positive,0.841319996835674,True,0.01737464110705017,0.14130536205727579,0.841319996835674,False
went into this starbucks with my mom on the way to mccall and the guy at the counter was so rude my mom didn t know what she wanted and he kept rolling his eyes and we were the only people in the entire store,negative,negative,0.8713240243626771,True,0.8713240243626771,0.07090966801494783,0.05776630762237509,False
