text,actual_sentiment,predicted_sentiment,confidence,correct_prediction,prob_negative,prob_neutral,prob_positive,mixed_detected,middle_subtype
i opened this review like oh this will be an easy up as i thought of my quick trip but actually the layout of this location is can i cuss it s enough to not go back actually i ve been inside this location at least x and the service cleanliness speed and atmosphere were fine during peak hours you can t even get into the parking lot because it s a narrow angled one way drive around there s not enough room inside of their parking lot to accommodate the waiting cars so they sit in the street causing a traffic jam there s other traffic from the other businesses in the suite it s the most frustrating thing you can t even get inside of the lot to park to order inside or grab your pickup items i had actually mobile ordered and was almost involved in an accident trying to get inside my order was sitting at the station waiting for me,neutral,neutral,0.5271676145223138,True,0.1244331614381823,0.5271676145223138,0.348399224039504,False,neutral_candidate
not my favorite venue but was in a hurry and needed a caffeine fix starbucks starbucks i never see any differences except location service even the staff seems the same expensive but good coffee what s a girl to do caffeine fixes can reach critical levels,neutral,positive,0.5561929204729027,False,0.1965661188628545,0.2472409606642427,0.5561929204729027,False,neutral_candidate
standard issue starbucks coffee tasted about the same as most of the other starbucks i ve been to the seating area inside and outside is relatively large no drive thru prices were about the same and the friendliness factor at starbucks is generally bordering weird as it is,neutral,positive,0.4808525893814649,False,0.1701268757362054,0.3490205348823295,0.4808525893814649,False,neutral_candidate
decent latte great quick drive thru what else can you say,neutral,positive,0.8406482733051154,False,0.0055617645439705,0.1537899621509141,0.8406482733051154,False,neutral_candidate
not a lot of seating but they get my orders out in a timely manner service is good and it is clean,neutral,positive,0.826579230900635,False,0.0279279390939164,0.1454928300054484,0.826579230900635,False,neutral_candidate
great drinks like any starbucks and great customer service but the bugs flying around are so annoying i can t study do work in the store i have to sit outside because the gnats flies are so present,neutral,positive,0.8860826928226264,False,0.0488222161545571,0.0650950910228163,0.8860826928226264,False,neutral_candidate
got a vanilla iced latte with oat milk a chai tea late and a caramel br l e latte they gave me an extremely small cup for the latte and it was still about the cups were also sticky,neutral,negative,0.6474194936979534,False,0.6474194936979534,0.1534836144282837,0.1990968918737629,False,neutral_candidate
people working at pm on a thursday one of whom is training we went inside to order our two drinks a honey almondmilk flat white and a mocha frappuccino it took at least minutes to get our drinks now they do have a drive through they had some pre orders and of those people were training but the trainee made our drinks and there were only drinks picked up while we were there it s obvious their priority is with the drive through customers and this is something all of the starbucks seem to do at least in my recent experience their specialty drinks are tasty but overall starbucks brewed coffee is horribly over roasted read burned still when i can t locate a local coffeehouse and there is a starbucks nearby when i need a coffee fix i ll go,neutral,negative,0.6900820765996225,False,0.6900820765996225,0.1701810196231815,0.1397369037771957,False,neutral_candidate
a convenient star for this part of the world with access from both street road and second street pike its proximity to some of my favorite restaurants aroi thai blue sage and house of pho make it a perfect quick apr s dinner stop for hot brew on the way to the movies or home it is not the most attractive franchise unit in the area but it serves a functional purpose unlike a box of chocolates you always know what you are going to get,neutral,positive,0.8552179606080706,False,0.0867735235749469,0.0580085158169822,0.8552179606080706,False,neutral_candidate
was super excited to have this location here since i could hit the drive by before work to grab coffee i did go inside and it s very small the entrance is shared with the bank however the first time going the service was super slow and there were only customers in line the one barista messed up my friends drink it was remade and she loved it so she didn t complain but my friend had to remind the women to give her a cookie she ordered my nd time going was very pleasant and i used the drive thru very convenient and look forward to coming back,neutral,negative,0.5518644704453807,False,0.5518644704453807,0.1702461225941204,0.2778894069604989,False,neutral_candidate
it s as good as any starbucks mediocre at best,neutral,positive,0.5844967526424858,False,0.2154935030495742,0.20000974430794,0.5844967526424858,False,neutral_candidate
first of all i love starbucks my husband and i were looking for coffee the day we left reno we figured any starbucks is the same i was disappointed with this location and had to wait over minutes for two coffees the way it was set up it was awkward to say the least it seemed we had to push chairs out of the way to walk out the one and only door we had to enter the workers were friendly enough but it just seem to take forever and was awkward,neutral,negative,0.5814390656283548,False,0.5814390656283548,0.1168863503589633,0.3016745840126819,False,neutral_candidate
i love starbucks but i avoid this one it has some of the slowest service i have ever experienced at a starbucks i was there days ago the guy who was doing the drinks loves to talk to the costumers and his co workers which is fine i just noticed he does a lot of talking and no working too he will stop working and just start talking and talking there was only one person ahead of me and it still took almost minutes to get my drink i also got over charged at one point the price on the menu was lower then the price i was charged i added nothing special to my drink i was going to ask for an explanation or my money back but there was a big line at that point so i let it go small coffee shop not much sitting music can be too loud sometimes on the plus side there is a sweet cece s and a chipotle right next door that s a bonus,neutral,negative,0.884215935488761,False,0.884215935488761,0.0791341780188023,0.0366498864924367,False,neutral_candidate
it s my local starbucks the staff is always very friendly and has more to say than what do you want has a drive through if it wasnt out of my way i d visit more often man i wish there was another one closer to my house can we get a starbucks at the beach,neutral,positive,0.8743196627515021,False,0.0596431846961366,0.0660371525523613,0.8743196627515021,False,neutral_candidate
extremely long wait but grateful for the drive thru staff are pleasant got my drinks right,neutral,positive,0.6379420954594158,False,0.227128366625688,0.134929537914896,0.6379420954594158,False,neutral_candidate
good overall coffee service notes the main entrance is the same for both the bank right starbucks left my flat white was good but not great and my one wish would be that they add a clover brewing system,neutral,positive,0.7156970458402396,False,0.075575603519455,0.2087273506403053,0.7156970458402396,False,neutral_candidate
i rate this starbucks stars instead of because as another reviewer stated this starbucks tends to be consistently busy and loud on the inside i would not recommend having a meeting interview or phone call here the drive thru is very busy as well and is one of the slower drive thrus i have used at a starbucks the staff is below average and there seems to be a fair amount of attrition i have received more wrong orders here than at other starbucks it is clean on the inside and has nice outdoor seating the large windows to the south make the afternoon sunshine coming in nice,neutral,positive,0.4861360997524647,False,0.0928148082193316,0.4210490920282035,0.4861360997524647,False,neutral_candidate
i m used to quality service came back from europe where baristas are awesome i drive about minutes to get to this starbucks and their service is getting worse every time i come here two days in a row i asked for a brownie and chocolate chip cookie at pm and they are out of it those are two main things a coffee shop should have coffee was good tho so i will be taking my business else where can t go to red lion and blvd or the one inside target which is the worst of them all probably try abington area next time,neutral,negative,0.6617850741039276,False,0.6617850741039276,0.1732095881820332,0.1650053377140392,False,neutral_candidate
this is one of my go to starbucks places but it s just an ok location they re always constantly busy the drive thru wraps around the building almost every time i m there stars because they can actually make the drinks so if you can wait for good drinks deff come here if not just go to the mall or down the street to target,neutral,neutral,0.3887789288217068,True,0.2288959396280394,0.3887789288217068,0.3823251315502537,False,neutral_candidate
incredibly busy constantly i came here a few times during a trip to tulane and visited during the week and on a weekend and it seemed like there was always a line out the door i think because of this the service wasn t the friendliest but i can understand given the sheer volume of orders the outside patio is really nice and would be a great place to work or study i just wish there would have been space the few times i was there,neutral,positive,0.6553846445974734,False,0.0474281884140278,0.2971871669884988,0.6553846445974734,False,neutral_candidate
dan is the man at this drive thru actually most of the staff that service the window are friendly personable attentive accurate and prompt but dan adds entertainment to the list good coffee and other drinks not liking the new items offered through la boulange or however you spell it most of the pastries need to be heated to taste good as they are refrigerated or stale tasting otherwise on the plus side they seem to have more offerings than in the past as far as pastry variety quality of food is no where near panera but tops on beverages you will encounter long lines at windows on rush hour parking lot is tough and not driver friendly use caution,neutral,positive,0.626268992812551,False,0.0790798916083454,0.2946511155791035,0.626268992812551,False,neutral_candidate
starbucks on the washu danforth campus bauer hall the business school this means a few things changing hours based on the school calendar when school is not in session it may be closed or open for a short amount of time unpredictable hours if the school has a special event it may be closed lack of seating space during peak hours like lunch time though there are a lot of tables it shares the space with the b school cafe which has a lot of undergraduate and graduate students there all the time you can use the app to pay but can t redeem rewards or order ahead of time for pickup wonderful staff,neutral,positive,0.6773535467269675,False,0.1981199366762774,0.124526516596755,0.6773535467269675,False,neutral_candidate
this starbucks is cramped every time i have been in there the coffee doesn t taste as fresh as other starbucks the staff is friendly but it s certainly not a first choice for me,neutral,positive,0.4419111423627672,False,0.1318441930480325,0.4262446645892003,0.4419111423627672,False,neutral_candidate
frequently get lukewarm coffee they always remake the coffee when i have time to go in and ask but this is starbucks they should have hot coffee at all times,neutral,negative,0.6139104894145405,False,0.6139104894145405,0.2091804908682309,0.1769090197172284,False,neutral_candidate
quick service very clean i ordered a blonde cappuccino and after the foam i had less then half a drink that s was really disappointing flavor was good just wish i could have had a full cup for the price of starbucks drinks,neutral,negative,0.37169364446731,False,0.37169364446731,0.3493943921986451,0.2789119633340448,False,neutral_candidate
i guess it was ok i am just use to the staff at my usual sb s remembering me spoiled yes the staff was nice and the coffee exceptional i paid with my iphone app that s always fun i will go back to my usual starbucks from now on,neutral,positive,0.532983119437398,False,0.1637628718935789,0.3032540086690231,0.532983119437398,False,neutral_candidate
solid stars it was pretty clean to be so populated and they served regular starbucks and did not try to rip me off unlike the starbucks on south broad street,neutral,positive,0.6398799379433,False,0.1654567308097679,0.1946633312469319,0.6398799379433,False,neutral_candidate
i love starbucks coffee and not all the stores are the same this location is nice because it does have a drive thru window if you just want to get it on the run inside is pretty clean and kept up not very big but there are outdoor tables if you want to sit outside i always ask for my drink extra hot and for some reason this location never has been able to do that for me the parking lot is not very big and is usually crowded since they do share it with other businesses i usually park in the raleys lot and walk over,neutral,positive,0.6440047139760288,False,0.037248874592544,0.3187464114314271,0.6440047139760288,False,neutral_candidate
this is open for a while now and one thing they need to work on is maintaining the condiments counter i m there often and almost always its out of supplies i m also somewhat disappointed that they don t fill the coffee to the top why should i get cup of coffee happened too many times to not say anything about,neutral,negative,0.8465491072447838,False,0.8465491072447838,0.121026009474093,0.0324248832811231,False,neutral_candidate
this is the fivebucks in the lobby of the big marriott in center city and it gets busy and crowded and messy at the sugar creamer station and attracts a few vagrants who are quickly ushered away from tourist eyes meanwhile i needed a latte and i latte i obtained what a rush try not to come here from am on a weekday mob scene,neutral,positive,0.5352212316042223,False,0.2386431386665957,0.2261356297291819,0.5352212316042223,False,neutral_candidate
i have to update my review based on the experience i had on a double star thursday obviously it was a busy morning which is why i placed my order with the mobile app i arrived minutes after the eta i was provided there were at least baristas running around i stood right in front of the mobile order plastic window protector for about minutes without being acknowledged by anyone then another lady came around me and one barista finally came over to ask her first if she s been helped i highly doubt you didn t see my broad shoulders in my large black hoodie sis i just don t know what it is sometimes this location provides outstanding service and then other times you get barely mediocre service at least my eggnogg latte and roasted ham and swiss sandwhich tasted good i asked for shots of espresso in my eggnogg latte but it didn t taste extra charged like i was hoping,neutral,negative,0.6928408490076142,False,0.6928408490076142,0.1656971988036363,0.1414619521887494,False,neutral_candidate
this is an average starbucks near the entrance to terminal a and the baggage claim area i have been a couple times while waiting on delayed luggage my order has always been correct so no complaints there there are a few nice chairs to lounge in while burning time,neutral,positive,0.5885944111821271,False,0.1467458685822099,0.2646597202356628,0.5885944111821271,False,neutral_candidate
more than half of the people here were waiting for their coffee i put in a mobile order and my breakfast sandwhiches were done by the time i arrived however my brewed coffee and green tea took a total of minutes exactly they re down to one espresso machine today but it seemed like there were plenty of staff one person was being trained maybe have someone pour drip coffee and make tea otherwise place seems nice plenty of seating and not too loud,neutral,negative,0.718001917055118,False,0.718001917055118,0.1126810710228564,0.1693170119220255,False,neutral_candidate
this location usually has an extremely long line but thanks to being early wait time was relatively short all the folks behind the counter were friendly and energetic but they don t have any breakfast sandwiches,neutral,positive,0.4348984103934142,False,0.2345552093033318,0.3305463803032539,0.4348984103934142,False,neutral_candidate
i happen to spend a lot of time and money at this starbucks every time i go i am amazed at how slow the drive thru line moves the lady baristas are ok but jay and guy put them to shame with their impressive customer service skills drinks are inconsistent but beggars can t be choosers,neutral,negative,0.7990678626995777,False,0.7990678626995777,0.1105505589029805,0.0903815783974417,False,neutral_candidate
i come here all the time most of the time the staff is on point a few times ive had one particular young lady at the drive thru who just doesn t understand coffee money or customer service tonight in particular i ordered a dirty chai with an extra shot and she told me i was ordering a made up drink ummmm no that s a very common drink served at most coffee shops it s literally on their menu when she went to hand me the drink she just shoved her arm in my car and didn t say a word just hoped i saw her it s very weird and she needs training everyone else is great just not her,neutral,negative,0.8458255184826932,False,0.8458255184826932,0.121841433400996,0.0323330481163107,False,neutral_candidate
this was a typical starbucks service was prompt staff was pleasant,neutral,positive,0.6909524058571902,False,0.0502078360106547,0.258839758132155,0.6909524058571902,False,neutral_candidate
knowledgeable barristas who don t hesitate to give you good service its what you really are paying for at starbucks not the coffee they are always busy but being so close to the movies and off the highway has that effect,neutral,positive,0.565708809081109,False,0.1733267230183034,0.2609644679005876,0.565708809081109,False,neutral_candidate
a starbucks is a starbucks is a starbucks and this one is a starbucks that doesn t say much but simultaneously says it all i m a purist with my coffee and always just order coffee no frills there should be a separate line for people like me who order they turn and fill a cup and we are gone i don t even need to go to the separate counter to pick up but i digress this was coffee and it was good,neutral,negative,0.4253489840442193,False,0.4253489840442193,0.3819565163228921,0.1926944996328884,False,neutral_candidate
close to the freeway good for travelers good promt service nice drinks like any starbucks mostly close to the freeway,neutral,positive,0.7210034023212686,False,0.0811419204919536,0.1978546771867778,0.7210034023212686,False,neutral_candidate
this place has the a c on freezer cold bring a sweater everything else seems normal,neutral,negative,0.4570282974533113,False,0.4570282974533113,0.1420916051501402,0.4008800973965485,False,neutral_candidate
this place is easy to get to in center city the staffs are friendly and drinks are well made i was able to get in and out quickly not bad,neutral,positive,0.8271639054782641,False,0.0610038919727797,0.111832202548956,0.8271639054782641,False,neutral_candidate
my once a month place while waiting for my wife s meeting to end always busy a bit noisy but if i xan sit in the comfy chair im happy friendly baristas,neutral,positive,0.9022472097548536,False,0.030019030680565,0.0677337595645814,0.9022472097548536,False,neutral_candidate
this review regards this location not the amazing food and drinks this starbucks is a local hangout for high schools like baldwin and shipley i think that everyone agrees that their parking lot is atrocious it is impossible to find parking especially in the morning it is always hard to sit down and some on the seating in the left side of the starbucks is really weird there are two big tables that are simply awkward some of the baristas there is super friendly but it isn t rare that i get a non attentive barista,neutral,positive,0.7288978708691103,False,0.0241432803241833,0.2469588488067063,0.7288978708691103,False,neutral_candidate
the best thing about this starbucks is seeing the line of cars wrapped around the building as you walk inside to no line the worst part waiting because everyone working is handling all the requests from the drive thru other than that it s an average starbucks with the usual offerings,neutral,negative,0.4287329977803983,False,0.4287329977803983,0.2697972802527165,0.3014697219668852,False,neutral_candidate
always good service need plant based food options all locations i have noticed much better snacks,neutral,positive,0.4215552258797436,False,0.2418035990235524,0.3366411750967039,0.4215552258797436,False,neutral_candidate
i just love having a bit of heaven in a cup on my way to work in the morning such a treat this location is brightly lit clean and roomy everyone we ve met there has been friendly and helpful the store is gearing up for christmas and have added some pretty nice shiny bits free wi fi nice location and great company while enjoying my hot beverage what more can i ask,neutral,positive,0.9752478704823198,False,0.003936321350748,0.020815808166932,0.9752478704823198,False,neutral_candidate
this starbucks was ok small cramped and people lounge everywhere so there was no where to sit the staff seemed gossipy and distracted not my favorite one i will stop here on an as needed basis,neutral,positive,0.5905393265679288,False,0.0839347414203684,0.3255259320117026,0.5905393265679288,False,neutral_candidate
parking is a challenge because it s so busy outlets to work off of are not easily accessible like at other locations i don t think i ll be back here anytime soon i don t like the layout here havertown is so much better in that regard,neutral,positive,0.3595157267313729,False,0.2984243834817219,0.3420598897869052,0.3595157267313729,False,neutral_candidate
i have gotten my usual vente americano here they did a fine job makes me want to grab some every time before i shop,neutral,negative,0.427700750011392,False,0.427700750011392,0.2538845531319626,0.3184146968566452,False,neutral_candidate
i have to comment on the drive thru service folks i continue to have the unfortunate pleasure of being served by ladies who seem to dislike working at starbucks never been to a starbucks where customer service was just disappointing and boring i might as well been served at a dmv many of us enjoy the idea of ordering from starbucks and having us a fancy drink being served by a friendly upbeat employee i continue to be robbed of such experience please switch out the drive thru ladies,neutral,positive,0.6642565075597526,False,0.2417125906123277,0.0940309018279197,0.6642565075597526,False,neutral_candidate
very large plenty of study space friendly attentive staff very very very cold staff said they have no control over the heat everyone had their winter coats on i had to leave it was so cold,neutral,positive,0.7000986514670047,False,0.1159454016263973,0.1839559469065979,0.7000986514670047,False,neutral_candidate
not the easiest starbucks to get to because of but other than that it s pretty much your typical starbucks inside during our visit i think the cashier was in training as he seemed to be struggling with the orders but other than that no major issues my order came out quickly and correctly there is no drive thru at this location,neutral,neutral,0.6103425338197832,True,0.1227347581258653,0.6103425338197832,0.2669227080543516,False,neutral_candidate
this location usually very busy seating is decent the problem is for some reason the customers here all think they live in beverly hills and shouldn t have to wait or suffer the fools behind the counters the employees here have always treated me well,neutral,negative,0.497887922865947,False,0.497887922865947,0.2678935820196674,0.2342184951143854,False,neutral_candidate
this is a review for the charbucks next to the wyndham garden inn on route in exton this starbucks is walk able from there and literally saved me throughout the weekend of a conference where i was forced to stay at the wymdham i came here for breakfast got some decent coffee and a breakfast sandwich which beat the heck out of the pre packaged grab go garbage that the hotel was offering i alsostopped in around pm during a break in the conference and got a much needed macchiatto sp thank you fourbucks,neutral,positive,0.4087760182618496,False,0.3441296043103584,0.2470943774277919,0.4087760182618496,False,neutral_candidate
right on main street in new hope nice outside seating although your view is of the intersection quick service with a smile and the typical starbucks quality no parking at the store since it on main street so don t think you are going to just pull into the parking lot and run in,neutral,positive,0.615049058641348,False,0.0406826075075669,0.344268333851085,0.615049058641348,False,neutral_candidate
great customer service on every visit the employees ate always so chipper they make my visit thru the drive thru great,neutral,positive,0.9456772206779588,False,0.0411074424683494,0.0132153368536915,0.9456772206779588,False,neutral_candidate
i love this place i spend a lot of time here yes i drink a lot of coffee and tea to add a needs improvement comment i think this location would serve its customers better if they spent more time on cleanliness they really need an employee to address the trash cans which aren t emptied until they re overflowing they really need an employee to walk the floor with a dust mop picking up paper scraps dropped napkins and the like they really need an employee to wipe down each table they really need an employee to address the restrooms refilling tissue seat covers soap and sweeping the floor the manager is very nonchalant and appears to not notice these problems in a place with such a revolving door of customers all day every day cleanliness should be priority one add the recent virus outbreaks in the news and i d say sanitizers should be everywhere if i were managing the above items would be addressed times a day between rushes i still love them though,neutral,negative,0.6047534891505839,False,0.6047534891505839,0.3074523097959806,0.0877942010534354,False,neutral_candidate
i always go to this starbucks before work and love the drive through option and the sleek look however getting in and out of there is insane gulf to bay is one of the busiest highways without having a light it makes it far more difficult i hope the move works out for them but i will not be going to this one before work anymore,neutral,positive,0.6934319972482549,False,0.2294339320149033,0.0771340707368417,0.6934319972482549,False,neutral_candidate
smaller starbucks in the olde city section of philly can get cramped when busy seating is at a premium typical food and drinks here service is the usual efficient folks kids that work at these places never any issues parking of course is tough in this area does the job for starbucks fans that live and work in the area and want a drink or bite to go but if you are looking for place to bring your laptop and sip your latte slowly there are better starbucks to be found,neutral,positive,0.708772166299685,False,0.0592264462341905,0.2320013874661244,0.708772166299685,False,neutral_candidate
typical starbucks nice location and nice enough staff drinks are overpriced so i don t come here often but i love the passion fruit lemonade,neutral,positive,0.7055893412738844,False,0.0781152933604103,0.2162953653657052,0.7055893412738844,False,neutral_candidate
recently renovated the pros more modern looking there s more fridge space to offer more non coffee items the baristas are still the same ones pre renovation there s outdoor seating now the cons power outlets eliminated all except for the new furniture seems to be intentionally less comfortable to keep people from hanging out for a long amount of time they still make the beverages in a quality way but sadly it is no longer the coffee shop that s designed to be a place for casual conversation,neutral,positive,0.4717355940642569,False,0.2306748183913008,0.2975895875444422,0.4717355940642569,False,neutral_candidate
this is a pretty good sbux long but swiftly moving line accurate order fulfillment ample condiment station plenty of comfy shmumfy leather armchairs footrests and power outlets what more could you ask for maybe a lil of that free sbux wi fi but no its in the usf library and guess what you need a visitor code oh well everything else is great,neutral,positive,0.7142311225565777,False,0.1355144560832765,0.1502544213601457,0.7142311225565777,False,neutral_candidate
this location is poorly operated and the service is always slow yes i understand it takes longer to make some of the specialty drinks but the service here is very slow this morning there was a long line and a woman complaining that her mobile drink was not ready for pick up again forget the sensitivity training and train your employees how to actually provide service at a reasonable pace the star rating is for the decent size parking lot and decent size indoor outdoor seating other than that not much else i can say,neutral,negative,0.450772918066041,False,0.450772918066041,0.438749845743795,0.1104772361901639,False,neutral_candidate
oh you know your run of the mill starbucks the bathrooms were clean this starbucks seems much larger than other locations there is plenty of seating as well as outdoor seating the staff was friendly but the drinks do take quite a while not sure if i will be back to this starbucks it s in the most convenient location to get in and out,neutral,positive,0.8187184811643217,False,0.0275440753770079,0.1537374434586703,0.8187184811643217,False,neutral_candidate
slow service ordered one iced coffee with cream and one americano plain took over twenty minutes to make and no apology for the wait i don t care for starbucks coffee but was desperate,neutral,negative,0.9447356040603612,False,0.9447356040603612,0.0445893720074117,0.0106750239322269,False,neutral_candidate
i usually drive through starbucks but today i had to use the facilities so i went inside i ordered my usual iced blueberry black tea no liquid cane sugar two pumps sugar free vanilla it was not very busy i used the restroom came back out and waited and waited and waited for my ice tea while waiting another lady asked where her egg bites were she already had drank of her venti tea and still no food it appeared that the young men working were too busy talking to a young girl to fill orders one girl was working and she was doing everything i m not sure they left out the cane syrup as i watched her make my drink by that point i just wanted my drink and to leave not a happy customer today i m hoping sbux sends me a request for a survey as they often do,neutral,negative,0.7886633803063542,False,0.7886633803063542,0.1212244305144211,0.0901121891792246,False,neutral_candidate
i really wish this starbucks was bigger it s such a nice place to study but it gets so crowded however it does have good working wifi,neutral,positive,0.5076536985757661,False,0.0354784137464788,0.456867887677755,0.5076536985757661,False,neutral_candidate
let me start by saying i am a starbucks fan i do enjoy the friendly customer service i receive at this location and this is why i continue to return time and time again however id like to understand why it is you have signature drinks such as white chocolate mocha for example and i am certain each staff member is trained on how to make such drinks with the proper measurements of ingredients being added thus making it a signature drink that if you order it it should at least have that familiar taste to it each and every time for the life of me i cant seem to figure out why that isn t the case at least not in my experience to this location i generally get the same drinks each time however depending on the person working it can taste as unfamiliar to me as the person serving the drink all id like to know is why if everyone is making the same drinks nothing extra is being added or removed how come i cant seem to get the same drink each time with the same expectant taste i came here for,neutral,negative,0.7370296857148927,False,0.7370296857148927,0.0849984469009975,0.1779718673841098,False,neutral_candidate
bumbling and questioning the customer was my experience with this location i m a regular customer but i usually avoid this store today my order and payment process were messed up and the fix of both were cumbersome i had already left the store when i realized my food order was wrong i came back and was questioned if i had really ordered what i wanted i think the person taking my was very distracted and i believe that was the reason for the issues but she didn t really accept full responsibility,neutral,negative,0.8238056529508334,False,0.8238056529508334,0.0939975687662559,0.0821967782829106,False,neutral_candidate
